max_growth,k_val,rxns,Z
0.9008278,0.016287690687355187,ADMDC,1.0
0.9008278,0.016287690687355187,AGMT,1.0
0.9008278,0.016287690687355187,NTD6,1.0
0.9008278,0.016287690687355187,LGTHL,0
0.9008278,0.016287690687355187,PYDXPP,0
0.9008278,0.016287690687355187,PDXPP,1.0
0.9008278,0.016287690687355187,ARGDC,0
0.9008278,0.016287690687355187,ARGSS,1.0
0.9008278,0.016287690687355187,SPMS,1.0
0.9008278,0.016287690687355187,DXPS,1.0
0.9008278,0.016287690687355187,OAADC,1.0
0.9008278,0.016287690687355187,MNNH,0
0.9008278,0.016287690687355187,CDPMEK,1.0
0.9008278,0.016287690687355187,ALTRH,0
0.9008278,0.016287690687355187,DDGLK,0
0.9008278,0.016287690687355187,ICL,1.0
0.9008278,0.016287690687355187,UAGDP,0
0.9008278,0.016287690687355187,UAGCVT,1.0
0.9008278,0.016287690687355187,GLYCL,1.0
0.9008278,0.016287690687355187,CMPN,0
0.9008278,0.016287690687355187,NNDPR,0
0.9008278,0.016287690687355187,HCYSMT,1.0
0.9008278,0.016287690687355187,DMQMT,0
0.9008278,0.016287690687355187,LACZ,0
0.9008278,0.016287690687355187,TRE6PH,1.0
0.9008278,0.016287690687355187,PPC,1.0
0.9008278,0.016287690687355187,ICHORS_copy1,0
0.9008278,0.016287690687355187,G3PT,1.0
0.9008278,0.016287690687355187,CINNDO,0
0.9008278,0.016287690687355187,DHPPD,0
0.9008278,0.016287690687355187,DHCIND,0
0.9008278,0.016287690687355187,CITL,1.0
0.9008278,0.016287690687355187,GOFUCR,0
0.9008278,0.016287690687355187,PYDXK,0
0.9008278,0.016287690687355187,DNMPPA,0
0.9008278,0.016287690687355187,HPPK2,0
0.9008278,0.016287690687355187,PTPATi,1.0
0.9008278,0.016287690687355187,HEX7,1.0
0.9008278,0.016287690687355187,DXPRIi,1.0
0.9008278,0.016287690687355187,GTPCII2,1.0
0.9008278,0.016287690687355187,URIC,1.0
0.9008278,0.016287690687355187,SADT2,1.0
0.9008278,0.016287690687355187,OPHBDC,1.0
0.9008278,0.016287690687355187,OHPHM,0
0.9008278,0.016287690687355187,DHORD2,1.0
