max_growth,k_val,rxns,Z
0.87272,0.003531785126413407,CYTDK2,1.0
0.87272,0.003531785126413407,XPPT,1.0
0.87272,0.003531785126413407,HXPRT,1.0
0.87272,0.003531785126413407,OMPDC,1.0
0.87272,0.003531785126413407,G5SD,1.0
0.87272,0.003531785126413407,CS,1.0
0.87272,0.003531785126413407,ALATA_L2,0.0
0.87272,0.003531785126413407,PTRCTA,0.0
0.87272,0.003531785126413407,ACS,1.0
0.87272,0.003531785126413407,CYSDS,1.0
0.87272,0.003531785126413407,PPA,1.0
0.87272,0.003531785126413407,APRAUR,1.0
0.87272,0.003531785126413407,PPCK,1.0
0.87272,0.003531785126413407,ME1,1.0
0.87272,0.003531785126413407,DB4PS,1.0
0.87272,0.003531785126413407,RBFK,1.0
0.87272,0.003531785126413407,XYLK,0
0.87272,0.003531785126413407,RBK,1.0
0.87272,0.003531785126413407,GLYK,1.0
0.87272,0.003531785126413407,ACP1_FMN,1.0
0.87272,0.003531785126413407,RBFSb,1.0
0.87272,0.003531785126413407,NDP3,1.0
0.87272,0.003531785126413407,CDPPH,1.0
0.87272,0.003531785126413407,NDP7,1.0
0.87272,0.003531785126413407,FBP,1.0
0.87272,0.003531785126413407,GLGC,1.0
0.87272,0.003531785126413407,ALATA_D2,0.0
0.87272,0.003531785126413407,PYK,1.0
0.87272,0.003531785126413407,PMDPHT,1.0
0.87272,0.003531785126413407,CPPPGO,1.0
0.87272,0.003531785126413407,DHORD5,1.0
0.87272,0.003531785126413407,GLYCTO2,1.0
0.87272,0.003531785126413407,GLYCTO3,0.0
0.87272,0.003531785126413407,GLYCTO4,1.0
0.87272,0.003531785126413407,RBFSa,1.0
0.87272,0.003531785126413407,ACHBS,1.0
0.87272,0.003531785126413407,PFK_3,1.0
0.87272,0.003531785126413407,DHAD2,1.0
0.87272,0.003531785126413407,ACLS,1.0
0.87272,0.003531785126413407,TRPS2,1.0
0.87272,0.003531785126413407,G3PD5,1.0
0.87272,0.003531785126413407,G1PP,0
0.87272,0.003531785126413407,PFL,1.0
0.87272,0.003531785126413407,ANS,1.0
0.87272,0.003531785126413407,FRD2,1.0
0.87272,0.003531785126413407,FRD3,1.0
0.87272,0.003531785126413407,ANPRT,1.0
0.87272,0.003531785126413407,POX,1.0
0.87272,0.003531785126413407,CHORM,1.0
0.87272,0.003531785126413407,CHORS,1.0
0.87272,0.003531785126413407,IGPS,1.0
0.87272,0.003531785126413407,LEUTAi,1.0
0.87272,0.003531785126413407,DMATT,1.0
0.87272,0.003531785126413407,GRTT,1.0
0.87272,0.003531785126413407,UPP3S,1.0
0.87272,0.003531785126413407,UPPDC1,1.0
0.87272,0.003531785126413407,MOAT,1.0
0.87272,0.003531785126413407,UDCPDPS,1.0
0.87272,0.003531785126413407,USHD,1.0
0.87272,0.003531785126413407,MGSA,1.0
0.87272,0.003531785126413407,IMPD,1.0
0.87272,0.003531785126413407,PPS,1.0
0.87272,0.003531785126413407,LPADSS,1.0
0.87272,0.003531785126413407,TDSK,1.0
0.87272,0.003531785126413407,TMPPP,1.0
0.87272,0.003531785126413407,EDA,1.0
0.87272,0.003531785126413407,NTPP1,1.0
0.87272,0.003531785126413407,URIK1,1.0
0.87272,0.003531785126413407,URIK2,1.0
0.87272,0.003531785126413407,NTPP2,1.0
0.87272,0.003531785126413407,PGL,1.0
0.87272,0.003531785126413407,NTPTP1,0.0
