max_growth,k_val,rxns,Z
0.8966,0.009247487423802804,CYTDK2,1.0
0.8966,0.009247487423802804,XPPT,1.0
0.8966,0.009247487423802804,HXPRT,1.0
0.8966,0.009247487423802804,OMPDC,1.0
0.8966,0.009247487423802804,G5SD,1.0
0.8966,0.009247487423802804,CS,1.0
0.8966,0.009247487423802804,ALATA_L2,0.0
0.8966,0.009247487423802804,PTRCTA,0.0
0.8966,0.009247487423802804,ACS,1.0
0.8966,0.009247487423802804,CYSDS,1.0
0.8966,0.009247487423802804,PPA,1.0
0.8966,0.009247487423802804,APRAUR,1.0
0.8966,0.009247487423802804,PPCK,1.0
0.8966,0.009247487423802804,ME1,1.0
0.8966,0.009247487423802804,DB4PS,1.0
0.8966,0.009247487423802804,RBFK,1.0
0.8966,0.009247487423802804,XYLK,0
0.8966,0.009247487423802804,RBK,1.0
0.8966,0.009247487423802804,GLYK,1.0
0.8966,0.009247487423802804,ACP1_FMN,1.0
0.8966,0.009247487423802804,RBFSb,1.0
0.8966,0.009247487423802804,NDP3,1.0
0.8966,0.009247487423802804,CDPPH,1.0
0.8966,0.009247487423802804,NDP7,1.0
0.8966,0.009247487423802804,FBP,1.0
0.8966,0.009247487423802804,GLGC,1.0
0.8966,0.009247487423802804,ALATA_D2,0.0
0.8966,0.009247487423802804,PYK,0.0
0.8966,0.009247487423802804,PMDPHT,1.0
0.8966,0.009247487423802804,CPPPGO,1.0
0.8966,0.009247487423802804,DHORD5,1.0
0.8966,0.009247487423802804,GLYCTO2,1.0
0.8966,0.009247487423802804,GLYCTO3,0.0
0.8966,0.009247487423802804,GLYCTO4,1.0
0.8966,0.009247487423802804,RBFSa,1.0
0.8966,0.009247487423802804,ACHBS,1.0
0.8966,0.009247487423802804,PFK_3,1.0
0.8966,0.009247487423802804,DHAD2,1.0
0.8966,0.009247487423802804,ACLS,1.0
0.8966,0.009247487423802804,TRPS2,1.0
0.8966,0.009247487423802804,G3PD5,1.0
0.8966,0.009247487423802804,G1PP,1.0
0.8966,0.009247487423802804,PFL,1.0
0.8966,0.009247487423802804,ANS,1.0
0.8966,0.009247487423802804,FRD2,1.0
0.8966,0.009247487423802804,FRD3,1.0
0.8966,0.009247487423802804,ANPRT,1.0
0.8966,0.009247487423802804,POX,1.0
0.8966,0.009247487423802804,CHORM,1.0
0.8966,0.009247487423802804,CHORS,1.0
0.8966,0.009247487423802804,IGPS,1.0
0.8966,0.009247487423802804,LEUTAi,1.0
0.8966,0.009247487423802804,DMATT,1.0
0.8966,0.009247487423802804,GRTT,1.0
0.8966,0.009247487423802804,UPP3S,1.0
0.8966,0.009247487423802804,UPPDC1,1.0
0.8966,0.009247487423802804,MOAT,1.0
0.8966,0.009247487423802804,UDCPDPS,1.0
0.8966,0.009247487423802804,USHD,1.0
0.8966,0.009247487423802804,MGSA,1.0
0.8966,0.009247487423802804,IMPD,1.0
0.8966,0.009247487423802804,PPS,1.0
0.8966,0.009247487423802804,LPADSS,1.0
0.8966,0.009247487423802804,TDSK,1.0
0.8966,0.009247487423802804,TMPPP,1.0
0.8966,0.009247487423802804,EDA,0.0
0.8966,0.009247487423802804,NTPP1,1.0
0.8966,0.009247487423802804,URIK1,1.0
0.8966,0.009247487423802804,URIK2,1.0
0.8966,0.009247487423802804,NTPP2,1.0
0.8966,0.009247487423802804,PGL,1.0
0.8966,0.009247487423802804,NTPTP1,0.0
0.8966,0.009247487423802804,NTPTP2,0.0
0.8966,0.009247487423802804,CYTDK1,1.0
0.8966,0.009247487423802804,DHQTi,1.0
0.8966,0.009247487423802804,IPMD,1.0
0.8966,0.009247487423802804,G6PDA,1.0
0.8966,0.009247487423802804,RNDR1,1.0
0.8966,0.009247487423802804,RNDR3,1.0
0.8966,0.009247487423802804,RNDR4,1.0
0.8966,0.009247487423802804,ALDD2y,1.0
0.8966,0.009247487423802804,TMDS,1.0
0.8966,0.009247487423802804,TMDK1,1.0
0.8966,0.009247487423802804,PPCDC,1.0
0.8966,0.009247487423802804,FTHFD,1.0
0.8966,0.009247487423802804,DHAD1,1.0
0.8966,0.009247487423802804,G3PD7,1.0
0.8966,0.009247487423802804,EDD,0
0.8966,0.009247487423802804,NADH9,1.0
0.8966,0.009247487423802804,NADH10,1.0
0.8966,0.009247487423802804,INSK,1.0
0.8966,0.009247487423802804,ABTA,0.0
0.8966,0.009247487423802804,FMNAT,1.0
0.8966,0.009247487423802804,PYDXNK,1.0
0.8966,0.009247487423802804,PYAM5PO,0
0.8966,0.009247487423802804,SSALx,0
0.8966,0.009247487423802804,ASPT,1.0
0.8966,0.009247487423802804,SERD_L,1.0
0.8966,0.009247487423802804,NADDP,1.0
0.8966,0.009247487423802804,THRD,0.0
0.8966,0.009247487423802804,HEX4,1.0
0.8966,0.009247487423802804,NMNAT,1.0
0.8966,0.009247487423802804,HMPK1,0
0.8966,0.009247487423802804,ACCOAC,1.0
0.8966,0.009247487423802804,NADK,1.0
0.8966,0.009247487423802804,GLXCL,1.0
0.8966,0.009247487423802804,SUCBZS,0
0.8966,0.009247487423802804,ICHORT,0
0.8966,0.009247487423802804,RBK_L1,0
0.8966,0.009247487423802804,TARTD,0
0.8966,0.009247487423802804,NTD2,1.0
0.8966,0.009247487423802804,GLCRAL,0.0
0.8966,0.009247487423802804,NTD4,1.0
0.8966,0.009247487423802804,NTD5,1.0
0.8966,0.009247487423802804,HEMEOS,0
0.8966,0.009247487423802804,ADMDC,1.0
0.8966,0.009247487423802804,AGMT,1.0
0.8966,0.009247487423802804,NTD6,1.0
0.8966,0.009247487423802804,LGTHL,0.0
0.8966,0.009247487423802804,PYDXPP,1.0
0.8966,0.009247487423802804,PDXPP,1.0
0.8966,0.009247487423802804,ARGDC,1.0
0.8966,0.009247487423802804,ARGSS,1.0
0.8966,0.009247487423802804,SPMS,1.0
0.8966,0.009247487423802804,DXPS,1.0
