max_growth,k_val,rxns,Z
0.8305,0.0026957434573120945,ECAP2pp,0
0.8305,0.0026957434573120945,ECA4OALpp,0.0
0.8305,0.0026957434573120945,FE3Ri,1.0
0.8305,0.0026957434573120945,NODOy,0
0.8305,0.0026957434573120945,GALM2pp,0.0
0.8305,0.0026957434573120945,GLCTR3,0
0.8305,0.0026957434573120945,HEPT4,0
0.8305,0.0026957434573120945,NODOx,0
0.8305,0.0026957434573120945,NHFRBO,0
0.8305,0.0026957434573120945,42A12BOOXpp,0
0.8305,0.0026957434573120945,TYROXDApp,0
0.8305,0.0026957434573120945,UDPGALPpp,0
0.8305,0.0026957434573120945,UACGAMPpp,0
0.8305,0.0026957434573120945,UACGALPpp,0
0.8305,0.0026957434573120945,UGLCURPpp,0
0.8305,0.0026957434573120945,FEROpp,1.0
0.8305,0.0026957434573120945,GUR1PPpp,0
0.8305,0.0026957434573120945,ACGAL1PPpp,0
0.8305,0.0026957434573120945,AM4PCP,1.0
0.8305,0.0026957434573120945,ACANTHAT,0
0.8305,0.0026957434573120945,TDP,1.0
0.8305,0.0026957434573120945,METSOXR1,0
0.8305,0.0026957434573120945,METSOXR2,0
0.8305,0.0026957434573120945,DAPAL,0
0.8305,0.0026957434573120945,AMPTASECG,1.0
0.8305,0.0026957434573120945,LACZpp,0
0.8305,0.0026957434573120945,GPDDA1pp,0
0.8305,0.0026957434573120945,GPDDA5pp,0
0.8305,0.0026957434573120945,PTHRpp,0
0.8305,0.0026957434573120945,FLVR,1.0
0.8305,0.0026957434573120945,FDMO2,0
0.8305,0.0026957434573120945,LALGP,1.0
0.8305,0.0026957434573120945,R5PPpp,0
0.8305,0.0026957434573120945,PSP_Lpp,0
0.8305,0.0026957434573120945,TYRPpp,0
0.8305,0.0026957434573120945,R1PK,1.0
0.8305,0.0026957434573120945,R15BPK,1.0
0.8305,0.0026957434573120945,FACOAE160,1.0
0.8305,0.0026957434573120945,PPGPPDP,1.0
0.8305,0.0026957434573120945,GUACYC,1.0
0.8305,0.0026957434573120945,GGPTRCS,1.0
0.8305,0.0026957434573120945,23PDE2pp,0
0.8305,0.0026957434573120945,23PDE4pp,0
0.8305,0.0026957434573120945,23PDE9pp,0
0.8305,0.0026957434573120945,ATPHs,1.0
0.8305,0.0026957434573120945,SARCOX,0
0.8305,0.0026957434573120945,GTPHs,0.0
0.8305,0.0026957434573120945,MN6PP,1.0
0.8305,0.0026957434573120945,3KGK,0
0.8305,0.0026957434573120945,F6PP,1.0
0.8305,0.0026957434573120945,GDPMNH,0
0.8305,0.0026957434573120945,GDPDPK,1.0
0.8305,0.0026957434573120945,ASNNpp,1.0
0.8305,0.0026957434573120945,GLUNpp,0
0.8305,0.0026957434573120945,NTD12,1.0
0.8305,0.0026957434573120945,NTD10pp,0
0.8305,0.0026957434573120945,NTD1pp,0
0.8305,0.0026957434573120945,NTD2pp,0
0.8305,0.0026957434573120945,NTD3pp,0
0.8305,0.0026957434573120945,NTD4pp,0
0.8305,0.0026957434573120945,NTD5pp,0
0.8305,0.0026957434573120945,DNTPPA,1.0
0.8305,0.0026957434573120945,NTD6pp,0
0.8305,0.0026957434573120945,NTD7pp,0
0.8305,0.0026957434573120945,NTD9pp,0
0.8305,0.0026957434573120945,PEAMNOpp,0
0.8305,0.0026957434573120945,GAL1PPpp,0
0.8305,0.0026957434573120945,NTPP9,1.0
0.8305,0.0026957434573120945,NTPP10,1.0
0.8305,0.0026957434573120945,NTPP11,0
0.8305,0.0026957434573120945,ARGDCpp,1.0
0.8305,0.0026957434573120945,URIH,1.0
0.8305,0.0026957434573120945,ALLK,0
0.8305,0.0026957434573120945,NADPHQR2,1.0
0.8305,0.0026957434573120945,NADPHQR3,1.0
0.8305,0.0026957434573120945,NADPHQR4,1.0
0.8305,0.0026957434573120945,ASR,0
0.8305,0.0026957434573120945,METOX1s,0.0
0.8305,0.0026957434573120945,XTSNH,1.0
0.8305,0.0026957434573120945,METOX2s,0.0
0.8305,0.0026957434573120945,INSH,1.0
0.8305,0.0026957434573120945,O16AT,0.0
0.8305,0.0026957434573120945,O16GALFT,0
0.8305,0.0026957434573120945,O16GLCT2,0
0.8305,0.0026957434573120945,O16AP1pp,0
0.8305,0.0026957434573120945,GPDDA3pp,0
0.8305,0.0026957434573120945,GPDDA4pp,1.0
0.8305,0.0026957434573120945,GPDDA2pp,1.0
0.8305,0.0026957434573120945,AGM4PCP,0.0
0.8305,0.0026957434573120945,HCYSMT2,0
0.8305,0.0026957434573120945,ACGK,1.0
0.8305,0.0026957434573120945,PPK2,0.0
0.8305,0.0026957434573120945,PPDOy,1.0
0.8305,0.0026957434573120945,NTD12pp,0
0.8305,0.0026957434573120945,PPA2,0
0.8305,0.0026957434573120945,GNK,1.0
0.8305,0.0026957434573120945,HMBS,1.0
0.8305,0.0026957434573120945,3NTD7pp,0
0.8305,0.0026957434573120945,3NTD4pp,0
0.8305,0.0026957434573120945,3NTD2pp,0
0.8305,0.0026957434573120945,3NTD9pp,0
0.8305,0.0026957434573120945,RMK,0
0.8305,0.0026957434573120945,HYPOE,1.0
0.8305,0.0026957434573120945,MEPCT,1.0
0.8305,0.0026957434573120945,23PDE7pp,0
0.8305,0.0026957434573120945,GLYCLTDy,1.0
0.8305,0.0026957434573120945,LYSDC,1.0
0.8305,0.0026957434573120945,DAAD,1.0
0.8305,0.0026957434573120945,HSTPT,1.0
0.8305,0.0026957434573120945,NTPP5,1.0
0.8305,0.0026957434573120945,THDPS,1.0
0.8305,0.0026957434573120945,ACONMT,0.0
0.8305,0.0026957434573120945,ATPM,1.0
0.8305,0.0026957434573120945,NADPPPS,1.0
0.8305,0.0026957434573120945,THRD_L,1.0
0.8305,0.0026957434573120945,NTD3,1.0
0.8305,0.0026957434573120945,GLYOX,0
0.8305,0.0026957434573120945,NAMNPP,1.0
0.8305,0.0026957434573120945,SELNPS,0.0
0.8305,0.0026957434573120945,MTRPOX,0
0.8305,0.0026957434573120945,AGM4PCPpp,0.0
0.8305,0.0026957434573120945,GTPDPDP,1.0
0.8305,0.0026957434573120945,RNDR2,1.0
0.8305,0.0026957434573120945,PRAIi,1.0
0.8305,0.0026957434573120945,NMNN,1.0
0.8305,0.0026957434573120945,XAND,1.0
0.8305,0.0026957434573120945,SHKK,1.0
0.8305,0.0026957434573120945,NNDMBRT,0
0.8305,0.0026957434573120945,THRA2,0
0.8305,0.0026957434573120945,PPK,1.0
0.8305,0.0026957434573120945,SADH,0
0.8305,0.0026957434573120945,GLUSy,1.0
0.8305,0.0026957434573120945,GUAPRT,0
