max_growth,k_val,rxns,Z
0.87272,0.0036655294342063135,CYTDK2,1.0
0.87272,0.0036655294342063135,XPPT,1.0
0.87272,0.0036655294342063135,HXPRT,1.0
0.87272,0.0036655294342063135,OMPDC,1.0
0.87272,0.0036655294342063135,G5SD,1.0
0.87272,0.0036655294342063135,CS,1.0
0.87272,0.0036655294342063135,ALATA_L2,0.0
0.87272,0.0036655294342063135,PTRCTA,0.0
0.87272,0.0036655294342063135,ACS,1.0
0.87272,0.0036655294342063135,CYSDS,1.0
0.87272,0.0036655294342063135,PPA,1.0
0.87272,0.0036655294342063135,APRAUR,1.0
0.87272,0.0036655294342063135,PPCK,1.0
0.87272,0.0036655294342063135,ME1,1.0
0.87272,0.0036655294342063135,DB4PS,1.0
0.87272,0.0036655294342063135,RBFK,1.0
0.87272,0.0036655294342063135,XYLK,0
0.87272,0.0036655294342063135,RBK,1.0
0.87272,0.0036655294342063135,GLYK,1.0
0.87272,0.0036655294342063135,ACP1_FMN,1.0
0.87272,0.0036655294342063135,RBFSb,1.0
0.87272,0.0036655294342063135,NDP3,1.0
0.87272,0.0036655294342063135,CDPPH,1.0
0.87272,0.0036655294342063135,NDP7,1.0
0.87272,0.0036655294342063135,FBP,1.0
0.87272,0.0036655294342063135,GLGC,1.0
0.87272,0.0036655294342063135,ALATA_D2,0.0
0.87272,0.0036655294342063135,PYK,1.0
0.87272,0.0036655294342063135,PMDPHT,1.0
0.87272,0.0036655294342063135,CPPPGO,1.0
0.87272,0.0036655294342063135,DHORD5,1.0
0.87272,0.0036655294342063135,GLYCTO2,1.0
0.87272,0.0036655294342063135,GLYCTO3,0.0
0.87272,0.0036655294342063135,GLYCTO4,1.0
0.87272,0.0036655294342063135,RBFSa,1.0
0.87272,0.0036655294342063135,ACHBS,1.0
0.87272,0.0036655294342063135,PFK_3,1.0
0.87272,0.0036655294342063135,DHAD2,1.0
0.87272,0.0036655294342063135,ACLS,1.0
0.87272,0.0036655294342063135,TRPS2,1.0
0.87272,0.0036655294342063135,G3PD5,1.0
0.87272,0.0036655294342063135,G1PP,0
0.87272,0.0036655294342063135,PFL,1.0
0.87272,0.0036655294342063135,ANS,1.0
0.87272,0.0036655294342063135,FRD2,1.0
0.87272,0.0036655294342063135,FRD3,1.0
0.87272,0.0036655294342063135,ANPRT,1.0
0.87272,0.0036655294342063135,POX,1.0
0.87272,0.0036655294342063135,CHORM,1.0
0.87272,0.0036655294342063135,CHORS,1.0
0.87272,0.0036655294342063135,IGPS,1.0
0.87272,0.0036655294342063135,LEUTAi,1.0
0.87272,0.0036655294342063135,DMATT,1.0
0.87272,0.0036655294342063135,GRTT,1.0
0.87272,0.0036655294342063135,UPP3S,1.0
0.87272,0.0036655294342063135,UPPDC1,1.0
0.87272,0.0036655294342063135,MOAT,1.0
0.87272,0.0036655294342063135,UDCPDPS,1.0
0.87272,0.0036655294342063135,USHD,1.0
0.87272,0.0036655294342063135,MGSA,1.0
0.87272,0.0036655294342063135,IMPD,1.0
0.87272,0.0036655294342063135,PPS,1.0
0.87272,0.0036655294342063135,LPADSS,1.0
0.87272,0.0036655294342063135,TDSK,1.0
0.87272,0.0036655294342063135,TMPPP,1.0
0.87272,0.0036655294342063135,EDA,1.0
0.87272,0.0036655294342063135,NTPP1,1.0
0.87272,0.0036655294342063135,URIK1,1.0
0.87272,0.0036655294342063135,URIK2,1.0
0.87272,0.0036655294342063135,NTPP2,1.0
0.87272,0.0036655294342063135,PGL,1.0
0.87272,0.0036655294342063135,NTPTP1,0.0
0.87272,0.0036655294342063135,NTPTP2,0.0
0.87272,0.0036655294342063135,CYTDK1,1.0
0.87272,0.0036655294342063135,DHQTi,1.0
0.87272,0.0036655294342063135,IPMD,1.0
0.87272,0.0036655294342063135,G6PDA,1.0
0.87272,0.0036655294342063135,RNDR1,1.0
0.87272,0.0036655294342063135,RNDR3,1.0
0.87272,0.0036655294342063135,RNDR4,1.0
0.87272,0.0036655294342063135,ALDD2y,1.0
0.87272,0.0036655294342063135,TMDS,1.0
0.87272,0.0036655294342063135,TMDK1,1.0
0.87272,0.0036655294342063135,PPCDC,1.0
0.87272,0.0036655294342063135,FTHFD,1.0
0.87272,0.0036655294342063135,DHAD1,1.0
0.87272,0.0036655294342063135,G3PD7,1.0
0.87272,0.0036655294342063135,EDD,1.0
0.87272,0.0036655294342063135,NADH9,1.0
0.87272,0.0036655294342063135,NADH10,1.0
0.87272,0.0036655294342063135,INSK,1.0
0.87272,0.0036655294342063135,ABTA,0.0
0.87272,0.0036655294342063135,FMNAT,1.0
0.87272,0.0036655294342063135,PYDXNK,1.0
0.87272,0.0036655294342063135,PYAM5PO,0
0.87272,0.0036655294342063135,SSALx,0
0.87272,0.0036655294342063135,ASPT,1.0
0.87272,0.0036655294342063135,SERD_L,1.0
0.87272,0.0036655294342063135,NADDP,1.0
0.87272,0.0036655294342063135,THRD,0.0
0.87272,0.0036655294342063135,HEX4,1.0
0.87272,0.0036655294342063135,NMNAT,1.0
0.87272,0.0036655294342063135,HMPK1,0
0.87272,0.0036655294342063135,ACCOAC,1.0
0.87272,0.0036655294342063135,NADK,1.0
0.87272,0.0036655294342063135,GLXCL,1.0
0.87272,0.0036655294342063135,SUCBZS,0
0.87272,0.0036655294342063135,ICHORT,0
0.87272,0.0036655294342063135,RBK_L1,0
0.87272,0.0036655294342063135,TARTD,0
0.87272,0.0036655294342063135,NTD2,1.0
0.87272,0.0036655294342063135,GLCRAL,0
0.87272,0.0036655294342063135,NTD4,1.0
