max_growth,k_val,rxns,Z
0.87699,0.164259819,NTP3,1
0.87699,0.164259819,MOAT2,1
0.87699,0.164259819,ME2,0
0.87699,0.164259819,CBPS,1
0.87699,0.164259819,GLU5K,1
0.87699,0.164259819,IPPS,1
0.87699,0.164259819,NADH5,1
0.87699,0.164259819,MOHMT,1
0.87699,0.164259819,MLTG2,0
0.87699,0.164259819,MLTG1,0
0.87699,0.164259819,AMALT3,0
0.87699,0.164259819,SPODM,1
0.87699,0.164259819,AHCYSNS,1
0.87699,0.164259819,ACNML,0
0.87699,0.164259819,TMK,0
0.87699,0.164259819,NTPP4,1
0.87699,0.164259819,GMPS,1
0.87699,0.164259819,CAT,1
0.87699,0.164259819,FTHFLi,1
0.87699,0.164259819,UDPGD,0
0.87699,0.164259819,GLCRD,0
0.87699,0.164259819,PPPNDO,0
0.87699,0.164259819,CHRPL,1
0.87699,0.164259819,TDPAGTA,0
0.87699,0.164259819,UACMAMO,0
0.87699,0.164259819,PMPK,1
0.87699,0.164259819,LCADi,1
0.87699,0.164259819,PSP_L,1
0.87699,0.164259819,GLUDC,1
0.87699,0.164259819,BSORy,0
0.87699,0.164259819,DMSOR2,0
0.87699,0.164259819,ADSK,1
0.87699,0.164259819,CYSTL,1
0.87699,0.164259819,ACMAMUT,0
0.87699,0.164259819,SHSL1,1
0.87699,0.164259819,SSALy,0
0.87699,0.164259819,DDGALK,0
0.87699,0.164259819,AB6PGH,0
0.87699,0.164259819,AMALT1,0
0.87699,0.164259819,3HCINNMH,0
0.87699,0.164259819,BSORx,0
0.87699,0.164259819,PACCOAL,1
0.87699,0.164259819,GP4GH,0
0.87699,0.164259819,ACGAMT,0
0.87699,0.164259819,AADDGT,0
0.87699,0.164259819,SPODMpp,0
0.87699,0.164259819,PHYTSpp,0
0.87699,0.164259819,PPTHpp,0
0.87699,0.164259819,NTP3pp,0
0.87699,0.164259819,GMHEPK,0
0.87699,0.164259819,GTPCI,1
0.87699,0.164259819,FDMO,0
0.87699,0.164259819,CHOLD,0
0.87699,0.164259819,TRE6PS,1
0.87699,0.164259819,DRPA,1
0.87699,0.164259819,UDCPDP,1
0.87699,0.164259819,TREH,1
0.87699,0.164259819,NTD8pp,0
0.87699,0.164259819,DHFS,1
0.87699,0.164259819,TREHpp,0
0.87699,0.164259819,ACGAMK,1
0.87699,0.164259819,METS,1
0.87699,0.164259819,ASPO3,1
0.87699,0.164259819,ASPO5,1
0.87699,0.164259819,ASPO4,0
0.87699,0.164259819,ASPO6,1
0.87699,0.164259819,GLYOX3,1
0.87699,0.164259819,FDMO3,0
0.87699,0.164259819,O16GLCT1,0
0.87699,0.164259819,O16AP2pp,0
0.87699,0.164259819,O16AP3pp,0
0.87699,0.164259819,O16A4Lpp,0
0.87699,0.164259819,PRASCSi,1
0.87699,0.164259819,DHBSH,0
0.87699,0.164259819,MALDDH,0
0.87699,0.164259819,ENTERES,0
0.87699,0.164259819,DHPS2,1
0.87699,0.164259819,LYXI,0
0.87699,0.164259819,QULNS,1
0.87699,0.164259819,ALKP,1
0.87699,0.164259819,L_LACD3,0
0.87699,0.164259819,L_LACD2,1
0.87699,0.164259819,GGGABAH,1
0.87699,0.164259819,FDMO6,0
0.87699,0.164259819,DATPHs,1
0.87699,0.164259819,GLCTR1,0
0.87699,0.164259819,ECAP1pp,0
0.87699,0.164259819,UDCPDPpp,0
0.87699,0.164259819,ECAP2pp,0
0.87699,0.164259819,ECA4OALpp,0
0.87699,0.164259819,FE3Ri,1
0.87699,0.164259819,NODOy,0
0.87699,0.164259819,GALM2pp,0
0.87699,0.164259819,GLCTR3,0
