max_growth,k_val,num_open,MDF
0.9028006099343533,0.025,1148.0,1e-06
0.9028006099343525,0.02495,1148.0,1e-06
0.9028006031422726,0.0249,1148.0,1e-06
0.9027997511622401,0.024849999999999997,1148.0,1e-06
0.9027974724313169,0.024799999999999996,1149.0,1e-06
0.9028006099343493,0.024749999999999994,1147.0,1e-06
0.9027997579543126,0.024699999999999993,1146.0,1e-06
0.9028006099343554,0.02464999999999999,1149.0,1e-06
0.9028006099343414,0.02459999999999999,1147.0,1e-06
0.9028006031422771,0.02454999999999999,1148.0,1e-06
0.902800609934352,0.024499999999999987,1148.0,1e-06
0.9028006099343524,0.024449999999999986,1148.0,1e-06
0.9028006099343502,0.024399999999999984,1147.0,1e-06
0.9028006099343484,0.024349999999999983,1148.0,1e-06
0.9028006099343542,0.02429999999999998,1146.0,1e-06
0.9028006099343533,0.02424999999999998,1148.0,1e-06
0.9028006099343422,0.02419999999999998,1146.0,1e-06
0.9028006099343542,0.024149999999999977,1147.0,1e-06
0.9028006099343169,0.024099999999999976,1147.0,1e-06
0.9028006099343457,0.024049999999999974,1148.0,1e-06
0.9028006099343471,0.023999999999999973,1148.0,1e-06
0.9028006099343462,0.02394999999999997,1147.0,1e-06
0.9028006099343462,0.02389999999999997,1148.0,1e-06
0.9028006099343457,0.02384999999999997,1148.0,1e-06
0.9028006099343457,0.023799999999999967,1148.0,1e-06
0.9028006099343457,0.023749999999999966,1148.0,1e-06
0.9028006099343615,0.023699999999999964,1146.0,1e-06
0.9028006099343615,0.023649999999999963,1146.0,1e-06
0.9028006099343615,0.02359999999999996,1146.0,1e-06
0.9028006099343583,0.02354999999999996,1147.0,1e-06
0.9028006099343648,0.02349999999999996,1148.0,1e-06
0.9028006099343462,0.023449999999999957,1147.0,1e-06
0.9028006099343515,0.023399999999999956,1147.0,1e-06
0.9028006099343577,0.023349999999999954,1147.0,1e-06
0.9028006099343653,0.023299999999999953,1148.0,1e-06
0.9028006099343604,0.02324999999999995,1147.0,1e-06
0.9027983244070703,0.02319999999999995,1147.0,1e-06
0.9028006099343514,0.02314999999999995,1146.0,1e-06
0.902799757954303,0.023099999999999947,1146.0,1e-06
0.9028006099343598,0.023049999999999946,1148.0,1e-06
0.9028006099343427,0.022999999999999944,1145.0,1e-06
0.9027997511622424,0.022949999999999943,1145.0,1e-06
0.9027997511622426,0.02289999999999994,1147.0,1e-06
0.902751759308369,0.02284999999999994,1147.0,1e-06
0.9028006031422771,0.02279999999999994,1147.0,1e-06
0.9028006099343502,0.022749999999999937,1146.0,1e-06
0.9027997579543037,0.022699999999999936,1147.0,1e-06
0.9027974724313471,0.022649999999999934,1145.0,1e-06
0.902800603142282,0.022599999999999933,1146.0,1e-06
0.9027997511622405,0.02254999999999993,1146.0,1e-06
0.902799751162244,0.02249999999999993,1147.0,1e-06
0.9028006031422686,0.02244999999999993,1147.0,1e-06
0.902800603142267,0.022399999999999927,1147.0,1e-06
0.9027997579543043,0.022349999999999925,1145.0,1e-06
0.9027974724313405,0.022299999999999924,1146.0,1e-06
0.9027997511622537,0.022249999999999923,1148.0,1e-06
0.9028006031422771,0.02219999999999992,1145.0,1e-06
0.9027997511622402,0.02214999999999992,1145.0,1e-06
0.9027983176150223,0.02209999999999992,1146.0,1e-06
0.9028006031422763,0.022049999999999917,1145.0,1e-06
0.902799751162244,0.021999999999999915,1146.0,1e-06
0.9027983176150243,0.021949999999999914,1147.0,1e-06
0.9027997511622414,0.021899999999999913,1146.0,1e-06
0.9027997511622475,0.02184999999999991,1148.0,1e-06
0.9027997511622383,0.02179999999999991,1144.0,1e-06
0.9027974656393138,0.02174999999999991,1145.0,1e-06
0.9027983176150219,0.021699999999999907,1145.0,1e-06
0.902799751162252,0.021649999999999905,1146.0,1e-06
0.9027974656393118,0.021599999999999904,1146.0,1e-06
0.9027974724313313,0.021549999999999903,1146.0,1e-06
0.9027974656393211,0.0214999999999999,1146.0,1e-06
0.9027974656393143,0.0214499999999999,1146.0,1e-06
0.9027974656393178,0.0213999999999999,1146.0,1e-06
0.9027997511622503,0.021349999999999897,1146.0,1e-06
0.9027997511622466,0.021299999999999895,1145.0,1e-06
0.9027997579543086,0.021249999999999894,1147.0,1e-06
0.9027997511622473,0.021199999999999893,1147.0,1e-06
0.902799751162243,0.02114999999999989,1145.0,1e-06
0.9027974656393045,0.02109999999999989,1147.0,1e-06
0.9027997511622478,0.021049999999999888,1145.0,1e-06
0.9027974656393121,0.020999999999999887,1144.0,1e-06
0.9027997511622424,0.020949999999999885,1145.0,1e-06
0.902797465639306,0.020899999999999884,1146.0,1e-06
0.9027974656393167,0.020849999999999883,1144.0,1e-06
0.9027974656393095,0.02079999999999988,1146.0,1e-06
0.9027974656393101,0.02074999999999988,1147.0,1e-06
0.9027974656393267,0.020699999999999878,1146.0,1e-06
0.9027660408723381,0.020649999999999877,1144.0,1e-06
0.9026585654358114,0.020599999999999875,1145.0,1e-06
0.9026585654358141,0.020549999999999874,1146.0,1e-06
0.9025585217053372,0.020499999999999872,1145.0,1e-06
0.9025585149169092,0.02044999999999987,1147.0,1e-06
0.902556230615236,0.02039999999999987,1145.0,1e-06
0.9025562306152335,0.020349999999999868,1144.0,1e-06
0.9025585149169101,0.020299999999999867,1145.0,1e-06
0.9025585149169119,0.020249999999999865,1144.0,1e-06
0.9025585149169092,0.020199999999999864,1146.0,1e-06
0.9025585149169116,0.020149999999999862,1145.0,1e-06
0.9025562306152344,0.02009999999999986,1145.0,1e-06
0.9025562306152451,0.02004999999999986,1144.0,1e-06
0.9025562306152337,0.019999999999999858,1145.0,1e-06
0.902556230615237,0.019949999999999857,1145.0,1e-06
0.9025562306152308,0.019899999999999855,1145.0,1e-06
0.9024174046266891,0.019849999999999854,1145.0,1e-06
0.9024174046266877,0.019799999999999852,1145.0,1e-06
0.9016186544159631,0.01974999999999985,1146.0,1e-06
0.9014801166805865,0.01969999999999985,1144.0,1e-06
0.9013803272148271,0.019649999999999848,1145.0,1e-06
0.9013780488730536,0.019599999999999847,1143.0,1e-06
0.9013780488730495,0.019549999999999845,1144.0,1e-06
0.9013803272148253,0.019499999999999844,1144.0,1e-06
0.9013803272148384,0.019449999999999842,1144.0,1e-06
0.9013803272148351,0.01939999999999984,1145.0,1e-06
0.901378048873045,0.01934999999999984,1144.0,1e-06
0.9013780488730542,0.019299999999999838,1145.0,1e-06
0.9013780488730577,0.019249999999999837,1145.0,1e-06
0.9013780488730455,0.019199999999999835,1145.0,1e-06
0.9013780488730455,0.019149999999999834,1143.0,1e-06
0.9013780488730543,0.019099999999999832,1145.0,1e-06
0.9012395850623691,0.01904999999999983,1145.0,1e-06
0.9012395850623603,0.01899999999999983,1144.0,1e-06
0.9008277982516759,0.018949999999999828,1145.0,1e-06
0.9008277982516808,0.018899999999999827,1144.0,1e-06
0.9008277982516764,0.018849999999999825,1144.0,1e-06
0.9008277982516761,0.018799999999999824,1143.0,1e-06
0.9008269499910644,0.018749999999999822,1144.0,1e-06
0.9008277982516679,0.01869999999999982,1143.0,1e-06
0.900827798251671,0.01864999999999982,1144.0,1e-06
0.9008277982516637,0.018599999999999818,1145.0,1e-06
0.9008246744458706,0.018549999999999817,1143.0,1e-06
0.9008277982516758,0.018499999999999815,1143.0,1e-06
0.9008277982516742,0.018449999999999814,1145.0,1e-06
0.9008277982516609,0.018399999999999812,1144.0,1e-06
0.90082552270219,0.01834999999999981,1143.0,1e-06
0.900827798251663,0.01829999999999981,1145.0,1e-06
0.9008277982516637,0.018249999999999808,1144.0,1e-06
0.9008277982516746,0.018199999999999807,1144.0,1e-06
0.9008277982516654,0.018149999999999805,1144.0,1e-06
0.9008277982516666,0.018099999999999804,1143.0,1e-06
0.9008269499910692,0.018049999999999802,1143.0,1e-06
0.9008255227021906,0.0179999999999998,1143.0,1e-06
0.9008278050140792,0.0179499999999998,1143.0,1e-06
0.9008269499910677,0.017899999999999798,1143.0,1e-06
0.9008278050140912,0.017849999999999797,1143.0,1e-06
0.9008278050140828,0.017799999999999795,1143.0,1e-06
0.9008278050140893,0.017749999999999794,1142.0,1e-06
0.9008278050140828,0.017699999999999792,1142.0,1e-06
0.9008277982516657,0.01764999999999979,1142.0,1e-06
0.9008277982516637,0.01759999999999979,1144.0,1e-06
0.9008278050140837,0.017549999999999788,1144.0,1e-06
0.9008255227021764,0.017499999999999787,1144.0,1e-06
0.9008278050140825,0.017449999999999785,1144.0,1e-06
0.9008218367928698,0.017399999999999784,1145.0,1e-06
0.9008278050141003,0.017349999999999782,1143.0,1e-06
0.9008278050140954,0.01729999999999978,1143.0,1e-06
0.9008278050140969,0.01724999999999978,1142.0,1e-06
0.9008255294645747,0.017199999999999778,1143.0,1e-06
0.9008269567534932,0.017149999999999777,1142.0,1e-06
0.9008278050140998,0.017099999999999775,1143.0,1e-06
0.9008278050140885,0.017049999999999774,1144.0,1e-06
0.9008278050140897,0.016999999999999772,1142.0,1e-06
0.9008278050140816,0.01694999999999977,1143.0,1e-06
0.9008278050140816,0.01689999999999977,1142.0,1e-06
0.9008255294645623,0.016849999999999768,1141.0,1e-06
0.9008278050140816,0.016799999999999767,1142.0,1e-06
0.9008278050140816,0.016749999999999765,1144.0,1e-06
0.9008278050140862,0.016699999999999764,1143.0,1e-06
0.9008278050140864,0.016649999999999762,1144.0,1e-06
0.9008278050140864,0.01659999999999976,1143.0,1e-06
0.9008278050140864,0.01654999999999976,1142.0,1e-06
0.9008226850438402,0.016499999999999758,1143.0,1e-06
0.9008278050140966,0.016449999999999756,1143.0,1e-06
0.9008278050140965,0.016399999999999755,1143.0,1e-06
0.9008269567534833,0.016349999999999754,1142.0,1e-06
0.9008278050140901,0.016299999999999752,1140.0,1e-06
0.9008269499910782,0.01624999999999975,1142.0,1e-06
0.9008277982516685,0.01619999999999975,1142.0,1e-06
0.9008269567534914,0.016149999999999748,1143.0,1e-06
0.9008246744458648,0.016099999999999746,1142.0,1e-06
0.9008269499910649,0.016049999999999745,1142.0,1e-06
0.9008255294645687,0.015999999999999744,1143.0,1e-06
0.9008246744458774,0.015949999999999742,1141.0,1e-06
0.9008269567534776,0.01589999999999974,1142.0,1e-06
0.9008218300305302,0.01584999999999974,1141.0,1e-06
0.9008269499910657,0.015799999999999738,1143.0,1e-06
0.9008269499910678,0.015749999999999736,1142.0,1e-06
0.9008246744458774,0.015699999999999735,1141.0,1e-06
0.9008246744458661,0.015649999999999734,1141.0,1e-06
0.900826956753472,0.015599999999999734,1142.0,1e-06
0.9008246812082413,0.015549999999999734,1140.0,1e-06
0.9008246744458743,0.015499999999999734,1141.0,1e-06
0.9008246812082444,0.015449999999999735,1142.0,1e-06
0.9008246744458807,0.015399999999999735,1142.0,1e-06
0.9008246812082313,0.015349999999999735,1141.0,1e-06
0.9008246744458792,0.015299999999999736,1141.0,1e-06
0.9008269567534766,0.015249999999999736,1140.0,1e-06
0.9008269499910584,0.015199999999999736,1141.0,1e-06
0.9008269499910698,0.015149999999999737,1142.0,1e-06
0.900824674445889,0.015099999999999737,1141.0,1e-06
0.9008269499910869,0.015049999999999737,1142.0,1e-06
0.9008269499910652,0.014999999999999738,1140.0,1e-06
0.9008246812082439,0.014949999999999738,1141.0,1e-06
0.9008218367928738,0.014899999999999738,1141.0,1e-06
0.9008246744458765,0.014849999999999738,1141.0,1e-06
0.9008246744458699,0.014799999999999739,1143.0,1e-06
0.9008246744458726,0.014749999999999739,1143.0,1e-06
0.9008246744458783,0.01469999999999974,1141.0,1e-06
0.9008246744458751,0.01464999999999974,1142.0,1e-06
0.9008246744458818,0.01459999999999974,1141.0,1e-06
0.9006863805814963,0.01454999999999974,1140.0,1e-06
0.9006863805815055,0.01449999999999974,1141.0,1e-06
0.9005844924222071,0.01444999999999974,1140.0,1e-06
0.9005844924222003,0.014399999999999741,1140.0,1e-06
0.900586766754135,0.014349999999999741,1141.0,1e-06
0.9005844924222041,0.014299999999999742,1142.0,1e-06
0.9005844924222042,0.014249999999999742,1141.0,1e-06
0.9005844924221997,0.014199999999999742,1142.0,1e-06
0.9005844924222051,0.014149999999999743,1142.0,1e-06
0.9005844924222,0.014099999999999743,1141.0,1e-06
0.9005844924221977,0.014049999999999743,1140.0,1e-06
0.9005844924222001,0.013999999999999744,1140.0,1e-06
0.9004462722874345,0.013949999999999744,1141.0,1e-06
0.9004462722874809,0.013899999999999744,1141.0,1e-06
0.9004462722874388,0.013849999999999744,1139.0,1e-06
0.8994114494596943,0.013799999999999745,1140.0,1e-06
0.8994114494596878,0.013749999999999745,1140.0,1e-06
0.899411449459695,0.013699999999999745,1141.0,1e-06
0.8994114494596865,0.013649999999999746,1140.0,1e-06
0.8992735891360335,0.013599999999999746,1140.0,1e-06
0.8992735891360291,0.013549999999999746,1140.0,1e-06
0.8983226604904644,0.013499999999999747,1140.0,1e-06
0.8983226604904782,0.013449999999999747,1141.0,1e-06
0.8983249234126984,0.013399999999999747,1140.0,1e-06
0.8983249234126877,0.013349999999999747,1140.0,1e-06
0.8983198318537257,0.013299999999999748,1140.0,1e-06
0.8983249234126962,0.013249999999999748,1140.0,1e-06
0.8983249234126949,0.013199999999999748,1139.0,1e-06
0.8983249301375809,0.013149999999999749,1140.0,1e-06
0.8983249301375928,0.013099999999999749,1140.0,1e-06
0.8983249234126844,0.01304999999999975,1139.0,1e-06
0.8983249234127002,0.01299999999999975,1140.0,1e-06
0.8983249234126948,0.01294999999999975,1139.0,1e-06
0.8983226604904673,0.01289999999999975,1140.0,1e-06
0.8983249234129838,0.01284999999999975,1140.0,1e-06
0.8983249234126957,0.01279999999999975,1140.0,1e-06
0.8983226604904696,0.012749999999999751,1138.0,1e-06
0.8983226604904826,0.012699999999999751,1139.0,1e-06
0.8983226604904759,0.012649999999999752,1140.0,1e-06
0.8983226604904777,0.012599999999999752,1138.0,1e-06
0.8983226604904739,0.012549999999999752,1140.0,1e-06
0.8971577622949607,0.012499999999999753,1137.0,1e-06
0.8971577622949414,0.012449999999999753,1139.0,1e-06
0.8971577622949697,0.012399999999999753,1139.0,1e-06
0.8971554985417939,0.012349999999999754,1140.0,1e-06
0.897155498541794,0.012299999999999754,1139.0,1e-06
0.8971554985417796,0.012249999999999754,1138.0,1e-06
0.8971577555875738,0.012199999999999754,1139.0,1e-06
0.8971577555875339,0.012149999999999755,1139.0,1e-06
0.8971577555875161,0.012099999999999755,1139.0,1e-06
0.8971577555875268,0.012049999999999755,1137.0,1e-06
0.8971567272552837,0.011999999999999756,1139.0,1e-06
0.8971554985418004,0.011949999999999756,1138.0,1e-06
0.8971554985417969,0.011899999999999756,1139.0,1e-06
0.897155498541788,0.011849999999999757,1138.0,1e-06
0.8971554985417851,0.011799999999999757,1139.0,1e-06
0.8971554985417802,0.011749999999999757,1137.0,1e-06
0.896609549306755,0.011699999999999757,1139.0,1e-06
0.8966095493025729,0.011649999999999758,1137.0,1e-06
0.8966085289258625,0.011599999999999758,1138.0,1e-06
0.8966103896391427,0.011549999999999758,1137.0,1e-06
0.8966073017134882,0.011499999999999759,1138.0,1e-06
0.8966095493025511,0.011449999999999759,1139.0,1e-06
0.8966095493025521,0.01139999999999976,1137.0,1e-06
0.896610389639134,0.01134999999999976,1137.0,1e-06
0.8966081353466461,0.01129999999999976,1137.0,1e-06
0.8966081353466382,0.01124999999999976,1137.0,1e-06
0.8966103896391501,0.01119999999999976,1138.0,1e-06
0.896609556001787,0.01114999999999976,1138.0,1e-06
0.8966073017134943,0.011099999999999761,1136.0,1e-06
0.8966095493025537,0.011049999999999761,1138.0,1e-06
0.8966095493025572,0.010999999999999762,1138.0,1e-06
0.8966103896391411,0.010949999999999762,1138.0,1e-06
0.8966081353466387,0.010899999999999762,1139.0,1e-06
0.8966103896391387,0.010849999999999763,1137.0,1e-06
0.8966072950142978,0.010799999999999763,1136.0,1e-06
0.8966072950142934,0.010749999999999763,1137.0,1e-06
0.8966072950143155,0.010699999999999764,1137.0,1e-06
0.8966072950142839,0.010649999999999764,1138.0,1e-06
0.8966095493025437,0.010599999999999764,1137.0,1e-06
0.896607295014287,0.010549999999999764,1138.0,1e-06
0.8966072950142917,0.010499999999999765,1138.0,1e-06
0.89660729501428,0.010449999999999765,1137.0,1e-06
0.8966072950142925,0.010399999999999765,1137.0,1e-06
0.8966072950143036,0.010349999999999766,1137.0,1e-06
0.8966072950142836,0.010299999999999766,1137.0,1e-06
0.89660626794354,0.010249999999999766,1138.0,1e-06
0.8966072950142874,0.010199999999999767,1137.0,1e-06
0.8966072950142947,0.010149999999999767,1136.0,1e-06
0.896607295014288,0.010099999999999767,1136.0,1e-06
0.8966072950142842,0.010049999999999767,1137.0,1e-06
0.8966072950142802,0.009999999999999768,1135.0,1e-06
0.8966095493025614,0.009949999999999768,1137.0,1e-06
0.8966095493025976,0.009899999999999768,1137.0,1e-06
0.8966072950142842,0.009849999999999769,1137.0,1e-06
0.8966072950143004,0.009799999999999769,1136.0,1e-06
0.8966072950142955,0.00974999999999977,1136.0,1e-06
0.896607295014304,0.00969999999999977,1136.0,1e-06
0.8966085222266463,0.00964999999999977,1137.0,1e-06
0.8966072950142867,0.00959999999999977,1137.0,1e-06
0.8966072950142845,0.00954999999999977,1135.0,1e-06
0.8966072950142836,0.00949999999999977,1137.0,1e-06
0.8966072950143019,0.009449999999999771,1136.0,1e-06
0.8966072950142924,0.009399999999999771,1137.0,1e-06
0.8966044771698988,0.009349999999999772,1136.0,1e-06
0.8966044771698956,0.009299999999999772,1135.0,1e-06
0.8966072950142853,0.009249999999999772,1134.0,1e-06
0.8963716094354651,0.009199999999999773,1136.0,1e-06
0.8963716094354627,0.009149999999999773,1135.0,1e-06
0.8963701962299205,0.009099999999999773,1133.0,1e-06
0.8963716094354685,0.009049999999999774,1136.0,1e-06
0.8963724493260877,0.008999999999999774,1136.0,1e-06
0.8963716094354655,0.008949999999999774,1135.0,1e-06
0.8963716094354688,0.008899999999999774,1135.0,1e-06
0.8963701962299193,0.008849999999999775,1136.0,1e-06
0.8963716161311424,0.008799999999999775,1135.0,1e-06
0.8963716094354726,0.008749999999999775,1133.0,1e-06
0.8963716161311525,0.008699999999999776,1134.0,1e-06
0.8963716094354788,0.008649999999999776,1136.0,1e-06
0.8963716094354726,0.008599999999999776,1135.0,1e-06
0.8963693630391489,0.008549999999999777,1135.0,1e-06
0.8963683298178138,0.008499999999999777,1135.0,1e-06
0.8963693563435127,0.008449999999999777,1134.0,1e-06
0.8963693563435067,0.008399999999999777,1135.0,1e-06
0.8963693563435187,0.008349999999999778,1135.0,1e-06
0.8963693563435141,0.008299999999999778,1134.0,1e-06
0.8963716094354671,0.008249999999999778,1135.0,1e-06
0.8963716161311566,0.008199999999999779,1135.0,1e-06
0.8963716161311394,0.008149999999999779,1132.0,1e-06
0.8963716161311416,0.00809999999999978,1134.0,1e-06
0.8963693630391656,0.00804999999999978,1133.0,1e-06
0.8963693563435158,0.00799999999999978,1134.0,1e-06
0.8963693563435129,0.00794999999999978,1134.0,1e-06
0.896369356343518,0.00789999999999978,1134.0,1e-06
0.8963693563435102,0.00784999999999978,1134.0,1e-06
0.8963665399944913,0.007799999999999781,1134.0,1e-06
0.8963693563435053,0.007749999999999781,1134.0,1e-06
0.8963716094354728,0.007699999999999782,1134.0,1e-06
0.8963693563435068,0.007649999999999782,1134.0,1e-06
0.8963716094354517,0.007599999999999782,1134.0,1e-06
0.8963693563435216,0.007549999999999783,1134.0,1e-06
0.8963693563435111,0.007499999999999783,1133.0,1e-06
0.8963693563435182,0.007449999999999783,1133.0,1e-06
0.8963693563435058,0.0073999999999997835,1134.0,1e-06
0.8963693563435277,0.007349999999999784,1133.0,1e-06
0.8963693563435166,0.007299999999999784,1132.0,1e-06
0.8952072613248809,0.007249999999999784,1133.0,1e-06
0.8952072613248743,0.007199999999999785,1134.0,1e-06
0.8952072613248742,0.007149999999999785,1133.0,1e-06
0.8952072613248896,0.007099999999999785,1133.0,1e-06
0.8952072613248787,0.007049999999999786,1133.0,1e-06
0.8952072613248724,0.006999999999999786,1132.0,1e-06
0.8927974233286062,0.006949999999999786,1133.0,1e-06
0.8927974233286058,0.0068999999999997865,1133.0,1e-06
0.8927974233286003,0.006849999999999787,1132.0,1e-06
0.8927974233286049,0.006799999999999787,1133.0,1e-06
0.8927974233286196,0.006749999999999787,1133.0,1e-06
0.8927974233285956,0.006699999999999788,1132.0,1e-06
