max_growth,k_val,num_open,MDF
0.0,0.0025,1,1e-06
0.0,0.00255,1,1e-06
0.7432054046359907,0.0026000000000000003,1,1e-06
0.7432054046359877,0.0026500000000000004,1,1e-06
0.7432058723894646,0.0027000000000000006,1,1e-06
0.7432058723894598,0.0027500000000000007,1,1e-06
0.8043872451388064,0.002800000000000001,1,1e-06
0.8305367027223964,0.002850000000000001,1,1e-06
0.8305361783246299,0.002900000000000001,1,1e-06
0.8305367027223995,0.0029500000000000012,1,1e-06
0.830536702722402,0.0030000000000000014,1,1e-06
0.8305367027223979,0.0030500000000000015,1,1e-06
0.8443620363017664,0.0031000000000000016,1,1e-06
0.8443620363017711,0.0031500000000000018,1,1e-06
0.8511570159811654,0.003200000000000002,1,1e-06
0.8511570159811668,0.003250000000000002,1,1e-06
0.8511564701828016,0.003300000000000002,1,1e-06
0.8684048164265282,0.0033500000000000023,1,1e-06
0.8727194297564402,0.0034000000000000024,1,1e-06
0.8727194297564392,0.0034500000000000025,1,1e-06
0.8727194297564297,0.0035000000000000027,1,1e-06
0.8727194297564386,0.003550000000000003,1,1e-06
0.8727194297564397,0.003600000000000003,1,1e-06
0.8727194297564412,0.003650000000000003,1,1e-06
0.8727209260626757,0.003700000000000003,1,1e-06
0.8727215655249244,0.0037500000000000033,1,1e-06
0.8727215655249253,0.0038000000000000035,1,1e-06
0.8727215655249239,0.0038500000000000036,1,1e-06
0.8727215655249154,0.0039000000000000037,1,1e-06
0.8727215655249194,0.003950000000000004,1,1e-06
0.8727194361034256,0.0040000000000000036,1,1e-06
0.8727215655249269,0.004050000000000003,1,1e-06
0.8727194297564418,0.004100000000000003,1,1e-06
0.8727215655249267,0.004150000000000003,1,1e-06
0.8727187902973288,0.004200000000000002,1,1e-06
0.8727215655249293,0.004250000000000002,1,1e-06
0.8727215655249287,0.004300000000000002,1,1e-06
0.8728483054440532,0.0043500000000000014,1,1e-06
0.8728483054440498,0.004400000000000001,1,1e-06
0.8728483054440586,0.004450000000000001,1,1e-06
0.872848305444057,0.0045000000000000005,1,1e-06
0.872848305444053,0.00455,1,1e-06
0.8728483054440526,0.0046,1,1e-06
0.8728504418433802,0.00465,1,1e-06
0.8744818414412716,0.004699999999999999,1,1e-06
0.8744818414412738,0.004749999999999999,1,1e-06
0.874481841441266,0.004799999999999999,1,1e-06
