max_growth,k_val,mets,min,max
0.87699,0.16425981885495766,dtmp,1.0000000000000004e-06,9.999999994418887e-07
0.87699,0.16425981885495766,thymd,9.99999999999997e-07,9.999999994321455e-07
0.87699,0.16425981885495766,4ppcys,1.0000000000000004e-06,9.999999996521826e-07
0.87699,0.16425981885495766,pan4p,1.0000000000000004e-06,9.999999996011444e-07
0.87699,0.16425981885495766,10fthf,5.264824983560447e-06,5.2648249822568705e-06
0.87699,0.16425981885495766,thf,1.0000000000000004e-06,9.99999999989552e-07
0.87699,0.16425981885495766,23dhmb,1.0000000000000004e-06,9.999999995340052e-07
0.87699,0.16425981885495766,3mob,1.077826944486691e-05,1.0778269443737981e-05
0.87699,0.16425981885495766,ins,1.0000000000000004e-06,1.0001000090839275e-06
0.87699,0.16425981885495766,4abut,1.0000000000000004e-06,9.999999994399365e-07
0.87699,0.16425981885495766,sucsal,1.0000000000000004e-06,1.0002000965240655e-06
0.87699,0.16425981885495766,fad,3.4914324398879114e-06,3.4914324394421217e-06
0.87699,0.16425981885495766,pydxn,1.0000000000000004e-06,1.000100009140583e-06
0.87699,0.16425981885495766,pdx5p,1.0000000000000004e-06,9.999999994356003e-07
0.87699,0.16425981885495766,h2o2,1.0000000000000004e-06,9.999999994331206e-07
0.87699,0.16425981885495766,asp__L,3.126560380745207e-05,3.1267214124349515e-05
0.87699,0.16425981885495766,nmn,1.0000000000000004e-06,9.999999994321455e-07
0.87699,0.16425981885495766,thr__L,1.0000000000000004e-06,9.999999994321455e-07
0.87699,0.16425981885495766,2aobut,1.0000000000000004e-06,9.999999996294417e-07
0.87699,0.16425981885495766,man,1.0000000000000004e-06,9.999999996303105e-07
0.87699,0.16425981885495766,man6p,1.0000000000000004e-06,1.0001000814648948e-06
0.87699,0.16425981885495766,4ahmmp,1.0000000000000004e-06,9.999999996435905e-07
0.87699,0.16425981885495766,4ampm,1.0000000000000004e-06,9.999999994413735e-07
0.87699,0.16425981885495766,hco3,1.0000000000000004e-06,9.999999994454555e-07
0.87699,0.16425981885495766,malcoa,0.07794278999241777,0.08036755337902193
0.87699,0.16425981885495766,2h3oppan,1.0000000000000004e-06,9.999999994407748e-07
0.87699,0.16425981885495766,2shchc,1.0000000000000004e-06,9.9999999945311e-07
0.87699,0.16425981885495766,sucbz,1.0000000000000004e-06,9.999999994561049e-07
0.87699,0.16425981885495766,ichor,1.0000000000000004e-06,9.999999996508966e-07
0.87699,0.16425981885495766,23ddhb,1.0000000000000004e-06,9.999999994516747e-07
0.87699,0.16425981885495766,rbl__L,1.0000000000000004e-06,9.999999993992526e-07
0.87699,0.16425981885495766,ru5p__L,1.0000000000000004e-06,1.0001000861553317e-06
0.87699,0.16425981885495766,tartr__L,1.0000000000000004e-06,9.99999999545715e-07
0.87699,0.16425981885495766,5dh4dglc,1.0000000000000004e-06,9.999999994573928e-07
0.87699,0.16425981885495766,pheme,1.0000000000000004e-06,9.999999994677986e-07
0.87699,0.16425981885495766,hemeO,1.0000000000000004e-06,9.999999994505218e-07
0.87699,0.16425981885495766,amet,0.07794278999241784,0.080367553379022
0.87699,0.16425981885495766,ametam,1.0000000000000004e-06,9.999999996281415e-07
0.87699,0.16425981885495766,agm,1.0000000000000004e-06,9.999999994376734e-07
0.87699,0.16425981885495766,urea,1.0000000000000004e-06,9.999999996447291e-07
0.87699,0.16425981885495766,damp,1.0000000000000004e-06,9.99999999629225e-07
0.87699,0.16425981885495766,dad_2,1.0000000000000004e-06,9.999999995404907e-07
0.87699,0.16425981885495766,gthrd,1.0000000000000004e-06,1.0000000000000004e-06
0.87699,0.16425981885495766,lgt__S,1.0000000000000004e-06,1.0001000091794555e-06
0.87699,0.16425981885495766,pydc,1.0000000000000004e-06,9.999999994410217e-07
0.87699,0.16425981885495766,arg__L,1.0000000000000004e-06,9.999999996384958e-07
0.87699,0.16425981885495766,citr__L,1.0000000000000004e-06,9.999999996318273e-07
0.87699,0.16425981885495766,argsuc,1.0000000000000004e-06,1.000100009169832e-06
0.87699,0.16425981885495766,5mta,1.0000000000000004e-06,9.999999996297403e-07
0.87699,0.16425981885495766,spmd,9.99999999999997e-07,1.0001000092289533e-06
0.87699,0.16425981885495766,dxyl5p,1.0000000000000004e-06,9.999999994540993e-07
0.87699,0.16425981885495766,mana,1.0000000000000004e-06,9.999999994563624e-07
0.87699,0.16425981885495766,2ddglcn,1.0000000000000004e-06,9.999999996443223e-07
0.87699,0.16425981885495766,4c2me,1.0000000000000004e-06,9.999999994513087e-07
0.87699,0.16425981885495766,2p4c2me,1.0000000000000004e-06,9.999999994370784e-07
0.87699,0.16425981885495766,altrn,1.0000000000000004e-06,9.999999996441606e-07
0.87699,0.16425981885495766,icit,1.0000000000000004e-06,9.999999994534545e-07
0.87699,0.16425981885495766,acgam1p,1.0000000000000004e-06,1.0001000108099871e-06
0.87699,0.16425981885495766,utp,1.0000000000000004e-06,9.99999999548941e-07
0.87699,0.16425981885495766,uacgam,1.0000000000000004e-06,9.999999994432706e-07
0.87699,0.16425981885495766,uaccg,1.0000000000000004e-06,9.999999994406382e-07
0.87699,0.16425981885495766,gly,3.617640197802981e-05,3.617783836832108e-05
0.87699,0.16425981885495766,csn,1.0000000000000004e-06,9.999999995465036e-07
0.87699,0.16425981885495766,quln,1.0000000000000004e-06,1.0001000814908837e-06
0.87699,0.16425981885495766,nicrnt,1.0000000000000004e-06,9.999999994540993e-07
0.87699,0.16425981885495766,hcys__L,1.0000000000000004e-06,9.999999996479034e-07
0.87699,0.16425981885495766,ahcys,1.0000000000000004e-06,9.99999999999997e-07
0.87699,0.16425981885495766,met__L,1.0000000000000004e-06,9.999999993947265e-07
0.87699,0.16425981885495766,2omhmbl,1.0000000000000004e-06,9.999999996584994e-07
0.87699,0.16425981885495766,lcts,1.0000000000000004e-06,9.999999995351705e-07
0.87699,0.16425981885495766,gal,1.0000000000000004e-06,9.999999994342309e-07
0.87699,0.16425981885495766,tre6p,1.0000000000000004e-06,9.99999999526413e-07
0.87699,0.16425981885495766,g6p,8.946791075610321e-05,8.946791073792578e-05
0.87699,0.16425981885495766,cinnm,1.0000000000000004e-06,1.0000703343188422e-06
0.87699,0.16425981885495766,cenchddd,1.0000000000000004e-06,9.999999993954442e-07
0.87699,0.16425981885495766,cechddd,1.0000000000000004e-06,9.999999993954442e-07
0.87699,0.16425981885495766,dhpppn,1.0000000000000004e-06,9.999999994044572e-07
0.87699,0.16425981885495766,dhcinnm,1.0000000000000004e-06,9.999999994574531e-07
0.87699,0.16425981885495766,gdpofuc,1.0000000000000004e-06,1.0000200990508268e-06
0.87699,0.16425981885495766,gdpfuc,1.0000000000000004e-06,9.999999996561137e-07
0.87699,0.16425981885495766,dhpmp,1.0000000000000004e-06,9.999999995502144e-07
0.87699,0.16425981885495766,dhnpt,1.0000000000000004e-06,1.0000000000000004e-06
0.87699,0.16425981885495766,6hmhpt,1.0000000000000004e-06,9.999999996352701e-07
0.87699,0.16425981885495766,6hmhptpp,1.0000000000000004e-06,9.999999994474575e-07
0.87699,0.16425981885495766,dpcoa,1.0000000000000004e-06,9.999999994357496e-07
0.87699,0.16425981885495766,fru,1.0000000000000004e-06,9.99999999441672e-07
0.87699,0.16425981885495766,2me4p,1.0000000000000004e-06,9.99999999632911e-07
0.87699,0.16425981885495766,25drapp,1.0000000000000004e-06,9.9999999946245e-07
0.87699,0.16425981885495766,urate,1.0000000000000004e-06,9.99999999638631e-07
0.87699,0.16425981885495766,alltn,1.0000000000000004e-06,9.999999996441606e-07
0.87699,0.16425981885495766,so4,1.0000000000000004e-06,9.999999994321455e-07
0.87699,0.16425981885495766,aps,1.0000000000000004e-06,9.999999994458198e-07
0.87699,0.16425981885495766,3ophb,1.0000000000000004e-06,9.999999994351901e-07
0.87699,0.16425981885495766,2oph,1.0000000000000004e-06,9.999999994437413e-07
0.87699,0.16425981885495766,2ohph,1.0000000000000004e-06,9.999999993932626e-07
0.87699,0.16425981885495766,2omph,1.0000000000000004e-06,9.999999996584994e-07
0.87699,0.16425981885495766,tag6p__D,1.0000000000000004e-06,9.99999999545715e-07
0.87699,0.16425981885495766,tagdp__D,1.0000000000000004e-06,9.99999999545715e-07
0.87699,0.16425981885495766,acac,1.0000000000000004e-06,9.999999994438e-07
0.87699,0.16425981885495766,aacoa,3.1064047760111e-05,3.106404775934227e-05
0.87699,0.16425981885495766,sl26da,1.0000000000000004e-06,1.0000000009489943e-06
0.87699,0.16425981885495766,26dap_LL,1.0000000000000004e-06,1.0001000106406036e-06
0.87699,0.16425981885495766,dmso,1.0000000000000004e-06,9.999999994924811e-07
0.87699,0.16425981885495766,dms,1.0000000000000004e-06,9.999999994924811e-07
0.87699,0.16425981885495766,2pglyc,1.0000000000000004e-06,9.9999999945311e-07
0.87699,0.16425981885495766,25dkglcn,1.0000000000000004e-06,9.9999999946245e-07
0.87699,0.16425981885495766,5dglcn,1.0000000000000004e-06,9.99999999441672e-07
0.87699,0.16425981885495766,dttp,1.0000000000000004e-06,9.999999994092677e-07
0.87699,0.16425981885495766,dtdpglu,1.0000000000000004e-06,9.999999993992526e-07
0.87699,0.16425981885495766,dtdp4d6dg,1.0000000000000004e-06,9.999999995633062e-07
0.87699,0.16425981885495766,4adcho,1.0000000000000004e-06,9.99999999439233e-07
0.87699,0.16425981885495766,4abz,1.0000000000000004e-06,9.999999996435905e-07
0.87699,0.16425981885495766,dha,1.0000000000000004e-06,9.999999994330122e-07
0.87699,0.16425981885495766,udpgal,1.0000000000000004e-06,9.999999996011444e-07
0.87699,0.16425981885495766,udpgalfur,1.0000000000000004e-06,9.999999995406186e-07
0.87699,0.16425981885495766,dtdp4d6dm,1.0000000000000004e-06,9.999999995633062e-07
0.87699,0.16425981885495766,dtdprmn,1.0000000000000004e-06,9.999999993992526e-07
0.87699,0.16425981885495766,5prdmbz,1.0000000000000004e-06,1.000000076435892e-06
0.87699,0.16425981885495766,rdmbzi,1.0000000000000004e-06,9.999999993992526e-07
0.87699,0.16425981885495766,duri,1.0000000000000004e-06,9.999999994342309e-07
0.87699,0.16425981885495766,alltt,1.0000000000000004e-06,9.999999996441606e-07
0.87699,0.16425981885495766,uamr,9.99999999999997e-07,1.0001000090963154e-06
0.87699,0.16425981885495766,ura,1.0000000000000004e-06,1.000200101182216e-06
0.87699,0.16425981885495766,ctp,1.0000000000000004e-06,1.0001000091971834e-06
0.87699,0.16425981885495766,adn,1.0000000000000004e-06,9.99999999647223e-07
0.87699,0.16425981885495766,udcpp,1.0000000000000004e-06,9.999999996294417e-07
0.87699,0.16425981885495766,ugmda,1.0000000000000004e-06,9.999999994966004e-07
0.87699,0.16425981885495766,uagmda,1.0000000000000004e-06,9.999999994452762e-07
0.87699,0.16425981885495766,uaagmda,1.0000000000000004e-06,9.999999994352185e-07
0.87699,0.16425981885495766,aact,1.0000000000000004e-06,9.999999994430273e-07
0.87699,0.16425981885495766,ade,1.0000000000000004e-06,9.999999994386628e-07
0.87699,0.16425981885495766,gmhep17bp,1.0000000000000004e-06,1.0001000091996866e-06
0.87699,0.16425981885495766,gmhep1p,1.0000000000000004e-06,1.0001000091996866e-06
0.87699,0.16425981885495766,gmhep7p,1.0000000000000004e-06,1.0001000091996866e-06
0.87699,0.16425981885495766,adphep_DD,1.0000000000000004e-06,9.999999994545203e-07
0.87699,0.16425981885495766,adphep_LD,1.0000000000000004e-06,9.999999994545203e-07
0.87699,0.16425981885495766,xtsn,1.0000000000000004e-06,9.999999996294417e-07
0.87699,0.16425981885495766,idon__L,1.0000000000000004e-06,9.999999993916355e-07
0.87699,0.16425981885495766,fadh2,1.0000000000000004e-06,9.999999999101878e-07
0.87699,0.16425981885495766,gdptp,1.0000000000000004e-06,9.99999999437416e-07
0.87699,0.16425981885495766,adprib,1.0000000000000004e-06,9.999999994545203e-07
0.87699,0.16425981885495766,ncam,1.0000000000000004e-06,1.000100081502337e-06
0.87699,0.16425981885495766,hpyr,1.0000000000000004e-06,9.999999993916355e-07
0.87699,0.16425981885495766,glyc__R,1.0000000000000004e-06,9.99999999628955e-07
0.87699,0.16425981885495766,acorn,1.0000000000000004e-06,9.99999999631854e-07
0.87699,0.16425981885495766,orn,1.0000000000000004e-06,9.999999994469567e-07
0.87699,0.16425981885495766,din,1.0000000000000004e-06,9.99999999454968e-07
0.87699,0.16425981885495766,4hbz,1.0000000000000004e-06,9.99999999392124e-07
0.87699,0.16425981885495766,octdp,1.0000000000000004e-06,1.0000000766051576e-06
0.87699,0.16425981885495766,pnto__R,1.0000000000000004e-06,9.999999994399773e-07
0.87699,0.16425981885495766,4ppan,1.0000000000000004e-06,9.999999995551882e-07
0.87699,0.16425981885495766,dcamp,1.0000000000000004e-06,9.999999994560515e-07
0.87699,0.16425981885495766,acgam6p,1.0000000000000004e-06,1.000200101193779e-06
0.87699,0.16425981885495766,asn__L,1.0000000000000004e-06,9.999999994327689e-07
0.87699,0.16425981885495766,4mhetz,1.0000000000000004e-06,9.999999994473918e-07
0.87699,0.16425981885495766,cbp,1.0000000000000004e-06,1.0000000408936933e-06
0.87699,0.16425981885495766,cbasp,1.8831779839644578e-05,1.8831779838959948e-05
0.87699,0.16425981885495766,ara5p,1.0000000000000004e-06,9.999999994433223e-07
0.87699,0.16425981885495766,kdo8p,1.0000000000000004e-06,9.999999994443828e-07
0.87699,0.16425981885495766,kdo,1.0000000000000004e-06,1.0001000090604115e-06
0.87699,0.16425981885495766,h2mb4p,1.0000000000000004e-06,9.999999994542753e-07
0.87699,0.16425981885495766,succoa,0.00018738219778222418,0.00021815381320055018
0.87699,0.16425981885495766,sucarg,1.0000000000000004e-06,1.0001000816316811e-06
0.87699,0.16425981885495766,sucglu,1.0000000000000004e-06,9.999999995265924e-07
0.87699,0.16425981885495766,cynt,1.0000000000000004e-06,1.000100086293404e-06
0.87699,0.16425981885495766,23dhdp,1.0000000000000004e-06,9.99999999437661e-07
0.87699,0.16425981885495766,thdp,0.0001873821977822062,0.00021815381320048816
0.87699,0.16425981885495766,hom__L,1.0000000000000004e-06,9.999999994268962e-07
0.87699,0.16425981885495766,phom,1.0000000000000004e-06,9.999999994462532e-07
0.87699,0.16425981885495766,gtspmd,1.0000000000000004e-06,9.999999995256812e-07
0.87699,0.16425981885495766,gua,1.0000000000000004e-06,9.99999999441672e-07
0.87699,0.16425981885495766,suchms,1.0000000000000004e-06,9.999999994052566e-07
0.87699,0.16425981885495766,phpyr,1.6455742634512374e-06,1.6455742628849516e-06
0.87699,0.16425981885495766,tmao,1.0000000000000004e-06,9.999999995467168e-07
0.87699,0.16425981885495766,tma,1.0000000000000004e-06,9.999999995467168e-07
0.87699,0.16425981885495766,e4p,1.024302794545766e-05,1.0243027942546397e-05
0.87699,0.16425981885495766,2dda7p,1.0000000000000004e-06,9.99999999446985e-07
0.87699,0.16425981885495766,nac,1.0000000000000004e-06,9.999999996259193e-07
0.87699,0.16425981885495766,1pyr5c,1.0000000000000004e-06,9.999999996423577e-07
0.87699,0.16425981885495766,f1p,1.0000000000000004e-06,9.999999995974035e-07
0.87699,0.16425981885495766,N1aspmd,1.0000000000000004e-06,9.999999994455623e-07
0.87699,0.16425981885495766,rhcys,1.0000000000000004e-06,1.0000000814828475e-06
0.87699,0.16425981885495766,dhptd,1.0000000000000004e-06,9.999999997358561e-07
0.87699,0.16425981885495766,3dhgulnp,1.0000000000000004e-06,9.999999994489764e-07
0.87699,0.16425981885495766,xu5p__L,1.0000000000000004e-06,9.999999994388938e-07
0.87699,0.16425981885495766,n8aspmd,1.0000000000000004e-06,9.99999999401258e-07
0.87699,0.16425981885495766,dtdp4addg,1.0000000000000004e-06,9.999999995633062e-07
0.87699,0.16425981885495766,dtdp4aaddg,1.0000000000000004e-06,9.999999995633062e-07
0.87699,0.16425981885495766,23doguln,1.0000000000000004e-06,9.999999994026401e-07
0.87699,0.16425981885495766,3dhguln,1.0000000000000004e-06,9.999999994489764e-07
