max_growth,k_val,num_open,MDF
0.5138910128074613,0.873,1,5.25
0.5152751860257693,0.868,1,5.25
0.5166593592440016,0.863,1,5.25
0.5180435285060977,0.858,1,5.25
0.5194277056804788,0.853,1,5.25
0.5208118749213252,0.848,1,5.25
0.5221960521169199,0.843,1,5.25
0.5235802213366563,0.838,1,5.25
0.5249643985533607,0.833,1,5.25
0.526348571771595,0.828,1,5.25
0.5277327449901266,0.823,1,5.25
0.529116914167372,0.818,1,5.25
0.5303571949617093,0.813,1,5.25
0.5317409927280433,0.8079999999999999,1,5.25
0.5328814642002011,0.8029999999999999,1,5.25
0.5342646344583558,0.7979999999999999,1,5.25
0.5356477965600173,0.7929999999999999,1,5.25
0.5368854092136284,0.7879999999999999,1,5.25
0.5383162227074864,0.7829999999999999,1,5.25
0.5396991373699003,0.7779999999999999,1,5.25
0.5410820520323563,0.7729999999999999,1,5.25
0.5423179629617779,0.7679999999999999,1,5.25
0.543700498717938,0.7629999999999999,1,5.25
0.5450830427686799,0.7579999999999999,1,5.25
0.5464655785038353,0.7529999999999999,1,5.25
0.547350576224936,0.7479999999999999,1,5.25
0.5487318605290258,0.7429999999999999,1,5.25
0.5483096047063131,0.7379999999999999,1,5.25
0.5496863604844087,0.7329999999999999,1,5.25
0.5510631162626525,0.7279999999999999,1,5.25
0.5524398720410362,0.7229999999999999,1,5.25
0.5538166236124976,0.7179999999999999,1,5.25
0.5550735463850909,0.7129999999999999,1,5.25
0.5563999129012613,0.7079999999999999,1,5.25
0.5577762476000392,0.7029999999999998,1,5.25
0.5590017813690066,0.6979999999999998,1,5.25
0.5603777406223147,0.6929999999999998,1,5.25
0.56175370411949,0.6879999999999998,1,5.25
0.5629443422112129,0.6829999999999998,1,5.25
0.5643198528799929,0.6779999999999998,1,5.25
0.5656953635487514,0.6729999999999998,1,5.25
0.5670708742176219,0.6679999999999998,1,5.25
0.5684463805724673,0.6629999999999998,1,5.25
0.5698218912309218,0.6579999999999998,1,5.25
0.5711974062242013,0.6529999999999998,1,5.25
0.5725729168929672,0.6479999999999998,1,5.25
0.5739484232061385,0.6429999999999998,1,5.25
0.5753239382306946,0.6379999999999998,1,5.25
0.5766994488995116,0.6329999999999998,1,5.25
0.5780749595684124,0.6279999999999998,1,5.25
0.5794504702371056,0.6229999999999998,1,5.25
0.5808259809060097,0.6179999999999998,1,5.25
0.5822014915747444,0.6129999999999998,1,5.25
0.5835770022436538,0.6079999999999998,1,5.25
0.5849525084732772,0.6029999999999998,1,5.25
0.5863280191316049,0.5979999999999998,1,5.25
0.5875767944963978,0.5929999999999997,1,5.25
0.5885467754027692,0.5879999999999997,1,5.25
0.5897939401716501,0.5829999999999997,1,5.25
0.5901741099110196,0.5779999999999997,1,5.25
0.5915457718641426,0.5729999999999997,1,5.25
0.5929174383044091,0.5679999999999997,1,5.25
0.5942891002680917,0.5629999999999997,1,5.25
0.5950407233019579,0.5579999999999997,1,5.25
0.5970324196769383,0.5529999999999997,1,5.25
0.5984040816302556,0.5479999999999997,1,5.25
0.5997757481224628,0.5429999999999997,1,5.25
0.6011443552453531,0.5379999999999997,1,5.25
0.6023688292455516,0.5329999999999997,1,5.25
0.6036979492313984,0.5279999999999997,1,5.25
0.6050275188209148,0.5229999999999997,1,5.25
0.6061675208702726,0.5179999999999997,1,5.25
0.6073484361382055,0.5129999999999997,1,5.25
0.608718610666781,0.5079999999999997,1,5.25
0.6100887897867061,0.5029999999999997,1,5.25
0.6112947985227618,0.49799999999999967,1,5.25
0.6123021382838597,0.49299999999999966,1,5.25
0.6136726941900665,0.48799999999999966,1,5.25
0.6150417031228013,0.48299999999999965,1,5.25
0.6164107074202801,0.47799999999999965,1,5.25
0.6177797070516072,0.47299999999999964,1,5.25
0.6191487160153537,0.46799999999999964,1,5.25
0.6205177156260245,0.46299999999999963,1,5.25
0.6218867246103632,0.45799999999999963,1,5.25
0.6232541448280542,0.4529999999999996,1,5.25
0.6246247332052475,0.4479999999999996,1,5.25
0.6259937327750243,0.4429999999999996,1,5.25
0.6273627418004526,0.4379999999999996,1,5.25
0.6287317413489889,0.4329999999999996,1,5.25
0.6300991441589466,0.4279999999999996,1,5.25
0.6314681497361755,0.4229999999999996,1,5.25
0.6328371457742996,0.4179999999999996,1,5.25
0.6342061513723007,0.4129999999999996,1,5.25
0.635575147389675,0.4079999999999996,1,5.25
0.6369441530081762,0.4029999999999996,1,5.25
0.6383131538262771,0.3979999999999996,1,5.25
0.6396821546442764,0.39299999999999957,1,5.25
0.641051155462424,0.38799999999999957,1,5.25
0.6424201562802017,0.38299999999999956,1,5.25
0.6437891570984015,0.37799999999999956,1,5.25
0.6451581530435322,0.37299999999999955,1,5.25
0.6465271538510936,0.36799999999999955,1,5.25
0.6478961595523437,0.36299999999999955,1,5.25
0.6492651603704643,0.35799999999999954,1,5.25
0.650634156274183,0.35299999999999954,1,5.25
0.6513355275595577,0.34799999999999953,1,5.25
0.6513355226407653,0.3429999999999995,1,5.25
0.651195755778126,0.3379999999999995,1,5.25
0.6511957606945462,0.3329999999999995,1,5.25
0.651195755777804,0.3279999999999995,1,5.25
0.650610380384281,0.3229999999999995,1,5.25
0.6497677141884777,0.3179999999999995,1,5.25
0.6491848924593011,0.3129999999999995,1,5.25
0.649184892459308,0.3079999999999995,1,5.25
0.6481407677281401,0.3029999999999995,1,5.25
0.6481403840573275,0.2979999999999995,1,5.25
0.6481407677281221,0.2929999999999995,1,5.25
0.647960803355871,0.2879999999999995,1,5.25
0.6477353780621617,0.2829999999999995,1,5.25
