max_growth,k_val,MDF
0.0,0.1457,0.01
0.0,0.145705,0.01
2.486624067432811e-13,0.14571,0.01
0.0,0.145715,0.01
0.0,0.14572,0.01
0.0,0.145725,0.01
0.0,0.14573,0.01
2.643407822082382e-13,0.145735,0.01
0.0,0.14574,0.01
4.8043404538331e-13,0.145745,0.01
1.682270622161182e-13,0.14575,0.01
0.0,0.145755,0.01
0.0,0.14576,0.01
1.7763568394002505e-13,0.145765,0.01
1.2079226507921703e-13,0.14577,0.01
2.0605739337042905e-13,0.145775,0.01
0.0,0.14578,0.01
0.5955139846618075,0.145785,0.01
0.5971548465012492,0.14579,0.01
0.6251980800657752,0.145795,0.01
0.627117896725296,0.1458,0.01
0.6297844549312945,0.145805,0.01
0.6302054910211484,0.14581,0.01
0.6308456749612272,0.145815,0.01
0.6308456749612251,0.14582,0.01
0.6468833587150219,0.145825,0.01
0.6481473335052499,0.14583,0.01
0.6522375674980159,0.145835,0.01
0.6544600463941082,0.14584,0.01
0.6545690682870827,0.145845,0.01
0.6547346262780832,0.14585,0.01
0.654735012489788,0.145855,0.01
0.6710488780935732,0.14586,0.01
0.6731412396981303,0.145865,0.01
0.6749257742185908,0.14587,0.01
0.6751017912259515,0.145875,0.01
0.6751022018395751,0.14588,0.01
0.6751022018395798,0.145885,0.01
0.6751022018395737,0.14589,0.01
0.6751017912259426,0.145895,0.01
0.6751022018395835,0.1459,0.01
0.6751022018395724,0.145905,0.01
0.6751022018395723,0.14591,0.01
0.6751022018395738,0.145915,0.01
0.6751022018395912,0.14592,0.01
0.6751022018395623,0.145925,0.01
0.675101791225951,0.14593,0.01
0.6751022018395835,0.145935,0.01
0.6751022018395648,0.14594,0.01
0.6751022018395721,0.145945,0.01
0.6751022018395739,0.14595,0.01
0.6751022018395764,0.145955,0.01
0.6751022018395724,0.14596,0.01
0.6751022018395675,0.145965,0.01
0.6751017912259424,0.14597,0.01
0.6751022018395706,0.145975,0.01
0.6751022018395713,0.14598,0.01
0.6751022018395686,0.145985,0.01
0.675102201839563,0.14599,0.01
0.67510179122595,0.145995,0.01
0.6751022018395835,0.146,0.01
0.6751022018395753,0.146005,0.01
0.6751022018395728,0.14601,0.01
0.6751022018395688,0.146015,0.01
0.6751022018395769,0.14602,0.01
0.6751022018395845,0.146025,0.01
0.6751022018395723,0.14603,0.01
0.6751022018395619,0.146035,0.01
0.6751017912259651,0.14604,0.01
0.725857930829735,0.146045,0.01
0.7258584599581566,0.14605,0.01
0.7338481975138805,0.146055,0.01
0.733848646426009,0.14606,0.01
0.7338481975138799,0.146065,0.01
0.7490375891054936,0.14607,0.01
0.7490380567933453,0.146075,0.01
0.7574373482710288,0.14608,0.01
0.757534886106393,0.146085,0.01
0.757534886106342,0.14609,0.01
0.7577013077493333,0.146095,0.01
0.7591429660517985,0.1461,0.01
0.7591434291339061,0.146105,0.01
0.7592185703322442,0.14611,0.01
0.7592185703322274,0.146115,0.01
0.7592185703322448,0.14612,0.01
0.7593977438824822,0.146125,0.01
0.7593977438824976,0.14613,0.01
0.759397743882491,0.146135,0.01
0.7593977438825029,0.14614,0.01
0.7593977438824946,0.146145,0.01
0.7593876376473747,0.14615,0.01
0.7593977438825108,0.146155,0.01
0.7593977438825081,0.14616,0.01
0.7593972719881253,0.146165,0.01
0.7593977438824974,0.14617,0.01
0.7593972719881095,0.146175,0.01
0.7593871569459931,0.14618,0.01
0.7593977438824937,0.146185,0.01
0.7593977438824945,0.14619,0.01
0.7593972719881167,0.146195,0.01
0.7593977438825056,0.1462,0.01
0.7593977438825038,0.146205,0.01
0.7593977438824983,0.14621,0.01
0.759397743882482,0.146215,0.01
0.7593977438824964,0.14622,0.01
0.7593876376473965,0.146225,0.01
0.7593384832949824,0.14623,0.01
0.7593977438824931,0.146235,0.01
0.7593977438825155,0.14624,0.01
0.7593968910872503,0.146245,0.01
0.759397743882475,0.14625,0.01
0.7593972719880998,0.146255,0.01
0.7593977438825029,0.14626,0.01
0.7593977438825024,0.146265,0.01
0.759397743882513,0.14627,0.01
0.7593977438825014,0.146275,0.01
0.7593876376473904,0.14628,0.01
0.7593977438824865,0.146285,0.01
0.7593977438824954,0.14629,0.01
0.7593977438825071,0.146295,0.01
0.7593876376473787,0.1463,0.01
0.7593977438824963,0.146305,0.01
0.7593977438825071,0.14631,0.01
0.7593977438824937,0.146315,0.01
0.7598643464608057,0.14632,0.01
0.7742423511333747,0.146325,0.01
0.7813150976724427,0.14633,0.01
0.7813150976724277,0.146335,0.01
0.7814515692315362,0.14634,0.01
0.7829291819455181,0.146345,0.01
0.7830650979998356,0.14635,0.01
0.7830662179975799,0.146355,0.01
0.7833577342885735,0.14636,0.01
0.7833577342885883,0.146365,0.01
0.783357734288577,0.14637,0.01
0.7833577342885772,0.146375,0.01
0.7833577342885788,0.14638,0.01
0.7833577342885785,0.146385,0.01
0.7833577342885965,0.14639,0.01
0.783357734288584,0.146395,0.01
0.7833577342885715,0.1464,0.01
0.7837689712152737,0.146405,0.01
0.783769436863838,0.14641,0.01
0.7837694368638393,0.146415,0.01
0.7837694368638414,0.14642,0.01
0.7837694368638352,0.146425,0.01
0.7843601856247308,0.14643,0.01
0.7843601856247402,0.146435,0.01
0.7843601856247363,0.14644,0.01
0.8005036821584812,0.146445,0.01
0.8005036821584862,0.14645,0.01
0.8095478453553497,0.146455,0.01
0.8095478453553661,0.14646,0.01
0.8095483536577007,0.146465,0.01
0.8095483536577005,0.14647,0.01
0.8095483536577003,0.146475,0.01
0.8135534591856641,0.14648,0.01
